setlist_id,concert_id,song_name,setlist_position,cover_info,encore,tape
2ba4203e_13,2ba4203e,Fear of the Dark,13,,False,False
2ba4203e_14,2ba4203e,Iron Maiden,14,,False,False
2ba4203e_15,2ba4203e,Hell on Earth,15,,True,False
2ba4203e_16,2ba4203e,The Trooper,16,,True,False
2ba4203e_17,2ba4203e,Wasted Years,17,,True,False
2ba4203e_18,2ba4203e,Always Look on the Bright Side of Life,18,Monty Python,True,True
13a43d3d_1,13a43d3d,Doctor Doctor,1,UFO,False,True
13a43d3d_2,13a43d3d,Blade Runner (End Titles),2,Vangelis,False,True
13a43d3d_3,13a43d3d,Caught Somewhere in Time,3,,False,False
13a43d3d_4,13a43d3d,Stranger in a Strange Land,4,,False,False
13a43d3d_5,13a43d3d,The Writing on the Wall,5,,False,False
13a43d3d_6,13a43d3d,Days of Future Past,6,,False,False
13a43d3d_7,13a43d3d,The Time Machine,7,,False,False
13a43d3d_8,13a43d3d,The Prisoner,8,,False,False
13a43d3d_9,13a43d3d,Death of the Celts,9,,False,False
13a43d3d_10,13a43d3d,Can I Play With Madness,10,,False,False
13a43d3d_11,13a43d3d,Heaven Can Wait,11,,False,False
13a43d3d_12,13a43d3d,Alexander the Great,12,,False,False
13a43d3d_13,13a43d3d,Fear of the Dark,13,,False,False
13a43d3d_14,13a43d3d,Iron Maiden,14,,False,False
13a43d3d_15,13a43d3d,Hell on Earth,15,,True,False
13a43d3d_16,13a43d3d,The Trooper,16,,True,False
13a43d3d_17,13a43d3d,Wasted Years,17,,True,False
13a43d3d_18,13a43d3d,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba4c8c4_1,3ba4c8c4,Doctor Doctor,1,UFO,False,True
3ba4c8c4_2,3ba4c8c4,Blade Runner (End Titles),2,Vangelis,False,True
3ba4c8c4_3,3ba4c8c4,Caught Somewhere in Time,3,,False,False
3ba4c8c4_4,3ba4c8c4,Stranger in a Strange Land,4,,False,False
3ba4c8c4_5,3ba4c8c4,The Writing on the Wall,5,,False,False
3ba4c8c4_6,3ba4c8c4,Days of Future Past,6,,False,False
3ba4c8c4_7,3ba4c8c4,The Time Machine,7,,False,False
3ba4c8c4_8,3ba4c8c4,The Prisoner,8,,False,False
3ba4c8c4_9,3ba4c8c4,Death of the Celts,9,,False,False
3ba4c8c4_10,3ba4c8c4,Can I Play With Madness,10,,False,False
3ba4c8c4_11,3ba4c8c4,Heaven Can Wait,11,,False,False
3ba4c8c4_12,3ba4c8c4,Alexander the Great,12,,False,False
3ba4c8c4_13,3ba4c8c4,Fear of the Dark,13,,False,False
3ba4c8c4_14,3ba4c8c4,Iron Maiden,14,,False,False
3ba4c8c4_15,3ba4c8c4,Hell on Earth,15,,True,False
3ba4c8c4_16,3ba4c8c4,The Trooper,16,,True,False
3ba4c8c4_17,3ba4c8c4,Wasted Years,17,,True,False
3ba4c8c4_18,3ba4c8c4,Always Look on the Bright Side of Life,18,Monty Python,True,True
2ba4e00a_1,2ba4e00a,Doctor Doctor,1,UFO,False,True
2ba4e00a_2,2ba4e00a,Blade Runner (End Titles),2,Vangelis,False,True
2ba4e00a_3,2ba4e00a,Caught Somewhere in Time,3,,False,False
2ba4e00a_4,2ba4e00a,Stranger in a Strange Land,4,,False,False
2ba4e00a_5,2ba4e00a,The Writing on the Wall,5,,False,False
2ba4e00a_6,2ba4e00a,Days of Future Past,6,,False,False
2ba4e00a_7,2ba4e00a,The Time Machine,7,,False,False
2ba4e00a_8,2ba4e00a,The Prisoner,8,,False,False
2ba4e00a_9,2ba4e00a,Death of the Celts,9,,False,False
2ba4e00a_10,2ba4e00a,Can I Play With Madness,10,,False,False
2ba4e00a_11,2ba4e00a,Heaven Can Wait,11,,False,False
2ba4e00a_12,2ba4e00a,Alexander the Great,12,,False,False
2ba4e00a_13,2ba4e00a,Fear of the Dark,13,,False,False
2ba4e00a_14,2ba4e00a,Iron Maiden,14,,False,False
2ba4e00a_15,2ba4e00a,Hell on Earth,15,,True,False
2ba4e00a_16,2ba4e00a,The Trooper,16,,True,False
2ba4e00a_17,2ba4e00a,Wasted Years,17,,True,False
2ba4e00a_18,2ba4e00a,Always Look on the Bright Side of Life,18,Monty Python,True,True
2ba48036_1,2ba48036,Doctor Doctor,1,UFO,False,True
2ba48036_2,2ba48036,Blade Runner (End Titles),2,Vangelis,False,True
2ba48036_3,2ba48036,Caught Somewhere in Time,3,,False,False
2ba48036_4,2ba48036,Stranger in a Strange Land,4,,False,False
2ba48036_5,2ba48036,The Writing on the Wall,5,,False,False
2ba48036_6,2ba48036,Days of Future Past,6,,False,False
2ba48036_7,2ba48036,The Time Machine,7,,False,False
2ba48036_8,2ba48036,The Prisoner,8,,False,False
2ba48036_9,2ba48036,Death of the Celts,9,,False,False
2ba48036_10,2ba48036,Can I Play With Madness,10,,False,False
2ba48036_11,2ba48036,Heaven Can Wait,11,,False,False
2ba48036_12,2ba48036,Alexander the Great,12,,False,False
2ba48036_13,2ba48036,Fear of the Dark,13,,False,False
2ba48036_14,2ba48036,Iron Maiden,14,,False,False
2ba48036_15,2ba48036,Hell on Earth,15,,True,False
2ba48036_16,2ba48036,The Trooper,16,,True,False
2ba48036_17,2ba48036,Wasted Years,17,,True,False
2ba48036_18,2ba48036,Always Look on the Bright Side of Life,18,Monty Python,True,True
6ba48e96_1,6ba48e96,Doctor Doctor,1,UFO,False,True
6ba48e96_2,6ba48e96,Blade Runner (End Titles),2,Vangelis,False,True
6ba48e96_3,6ba48e96,Caught Somewhere in Time,3,,False,False
6ba48e96_4,6ba48e96,Stranger in a Strange Land,4,,False,False
6ba48e96_5,6ba48e96,The Writing on the Wall,5,,False,False
6ba48e96_6,6ba48e96,Days of Future Past,6,,False,False
6ba48e96_7,6ba48e96,The Time Machine,7,,False,False
6ba48e96_8,6ba48e96,The Prisoner,8,,False,False
6ba48e96_9,6ba48e96,Death of the Celts,9,,False,False
6ba48e96_10,6ba48e96,Can I Play With Madness,10,,False,False
6ba48e96_11,6ba48e96,Heaven Can Wait,11,,False,False
6ba48e96_12,6ba48e96,Alexander the Great,12,,False,False
6ba48e96_13,6ba48e96,Fear of the Dark,13,,False,False
6ba48e96_14,6ba48e96,Iron Maiden,14,,False,False
6ba48e96_15,6ba48e96,Hell on Earth,15,,True,False
6ba48e96_16,6ba48e96,The Trooper,16,,True,False
6ba48e96_17,6ba48e96,Wasted Years,17,,True,False
6ba48e96_18,6ba48e96,Always Look on the Bright Side of Life,18,Monty Python,True,True
7ba4aeb8_1,7ba4aeb8,Doctor Doctor,1,UFO,False,True
7ba4aeb8_2,7ba4aeb8,Blade Runner (End Titles),2,Vangelis,False,True
7ba4aeb8_3,7ba4aeb8,Caught Somewhere in Time,3,,False,False
7ba4aeb8_4,7ba4aeb8,Stranger in a Strange Land,4,,False,False
7ba4aeb8_5,7ba4aeb8,The Writing on the Wall,5,,False,False
7ba4aeb8_6,7ba4aeb8,Days of Future Past,6,,False,False
7ba4aeb8_7,7ba4aeb8,The Time Machine,7,,False,False
7ba4aeb8_8,7ba4aeb8,The Prisoner,8,,False,False
7ba4aeb8_9,7ba4aeb8,Death of the Celts,9,,False,False
7ba4aeb8_10,7ba4aeb8,Can I Play With Madness,10,,False,False
7ba4aeb8_11,7ba4aeb8,Heaven Can Wait,11,,False,False
7ba4aeb8_12,7ba4aeb8,Alexander the Great,12,,False,False
7ba4aeb8_13,7ba4aeb8,Fear of the Dark,13,,False,False
7ba4aeb8_14,7ba4aeb8,Iron Maiden,14,,False,False
7ba4aeb8_15,7ba4aeb8,Hell on Earth,15,,True,False
7ba4aeb8_16,7ba4aeb8,The Trooper,16,,True,False
7ba4aeb8_17,7ba4aeb8,Wasted Years,17,,True,False
7ba4aeb8_18,7ba4aeb8,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba74018_1,3ba74018,Doctor Doctor,1,UFO,False,True
3ba74018_2,3ba74018,Blade Runner (End Titles),2,Vangelis,False,True
3ba74018_3,3ba74018,Caught Somewhere in Time,3,,False,False
3ba74018_4,3ba74018,Stranger in a Strange Land,4,,False,False
3ba74018_5,3ba74018,The Writing on the Wall,5,,False,False
3ba74018_6,3ba74018,Days of Future Past,6,,False,False
3ba74018_7,3ba74018,The Time Machine,7,,False,False
3ba74018_8,3ba74018,The Prisoner,8,,False,False
3ba74018_9,3ba74018,Death of the Celts,9,,False,False
3ba74018_10,3ba74018,Can I Play With Madness,10,,False,False
3ba74018_11,3ba74018,Heaven Can Wait,11,,False,False
3ba74018_12,3ba74018,Alexander the Great,12,,False,False
3ba74018_13,3ba74018,Fear of the Dark,13,,False,False
3ba74018_14,3ba74018,Iron Maiden,14,,False,False
3ba74018_15,3ba74018,Hell on Earth,15,,True,False
3ba74018_16,3ba74018,The Trooper,16,,True,False
3ba74018_17,3ba74018,Wasted Years,17,,True,False
3ba74018_18,3ba74018,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba75804_1,3ba75804,Doctor Doctor,1,UFO,False,True
3ba75804_2,3ba75804,Blade Runner (End Titles),2,Vangelis,False,True
3ba75804_3,3ba75804,Caught Somewhere in Time,3,,False,False
3ba75804_4,3ba75804,Stranger in a Strange Land,4,,False,False
3ba75804_5,3ba75804,The Writing on the Wall,5,,False,False
3ba75804_6,3ba75804,Days of Future Past,6,,False,False
3ba75804_7,3ba75804,The Time Machine,7,,False,False
3ba75804_8,3ba75804,The Prisoner,8,,False,False
3ba75804_9,3ba75804,Death of the Celts,9,,False,False
3ba75804_10,3ba75804,Can I Play With Madness,10,,False,False
3ba75804_11,3ba75804,Heaven Can Wait,11,,False,False
3ba75804_12,3ba75804,Alexander the Great,12,,False,False
3ba75804_13,3ba75804,Fear of the Dark,13,,False,False
3ba75804_14,3ba75804,Iron Maiden,14,,False,False
3ba75804_15,3ba75804,Hell on Earth,15,,True,False
3ba75804_16,3ba75804,The Trooper,16,,True,False
3ba75804_17,3ba75804,Wasted Years,17,,True,False
3ba75804_18,3ba75804,Always Look on the Bright Side of Life,18,Monty Python,True,True
33a77c95_1,33a77c95,Doctor Doctor,1,UFO,False,True
33a77c95_2,33a77c95,Blade Runner (End Titles),2,Vangelis,False,True
33a77c95_3,33a77c95,Caught Somewhere in Time,3,,False,False
33a77c95_4,33a77c95,Stranger in a Strange Land,4,,False,False
33a77c95_5,33a77c95,The Writing on the Wall,5,,False,False
33a77c95_6,33a77c95,Days of Future Past,6,,False,False
33a77c95_7,33a77c95,The Time Machine,7,,False,False
33a77c95_8,33a77c95,The Prisoner,8,,False,False
33a77c95_9,33a77c95,Death of the Celts,9,,False,False
33a77c95_10,33a77c95,Can I Play With Madness,10,,False,False
33a77c95_11,33a77c95,Heaven Can Wait,11,,False,False
33a77c95_12,33a77c95,Alexander the Great,12,,False,False
33a77c95_13,33a77c95,Fear of the Dark,13,,False,False
33a77c95_14,33a77c95,Iron Maiden,14,,False,False
33a77c95_15,33a77c95,Hell on Earth,15,,True,False
33a77c95_16,33a77c95,The Trooper,16,,True,False
33a77c95_17,33a77c95,Wasted Years,17,,True,False
33a77c95_18,33a77c95,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba710bc_1,3ba710bc,Doctor Doctor,1,UFO,False,True
3ba710bc_2,3ba710bc,Blade Runner (End Titles),2,Vangelis,False,True
3ba710bc_3,3ba710bc,Caught Somewhere in Time,3,,False,False
3ba710bc_4,3ba710bc,Stranger in a Strange Land,4,,False,False
3ba710bc_5,3ba710bc,The Writing on the Wall,5,,False,False
3ba710bc_6,3ba710bc,Days of Future Past,6,,False,False
3ba710bc_7,3ba710bc,The Time Machine,7,,False,False
3ba710bc_8,3ba710bc,The Prisoner,8,,False,False
3ba710bc_9,3ba710bc,Death of the Celts,9,,False,False
3ba710bc_10,3ba710bc,Can I Play With Madness,10,,False,False
3ba710bc_11,3ba710bc,Heaven Can Wait,11,,False,False
3ba710bc_12,3ba710bc,Alexander the Great,12,,False,False
3ba710bc_13,3ba710bc,Fear of the Dark,13,,False,False
3ba710bc_14,3ba710bc,Iron Maiden,14,,False,False
3ba710bc_15,3ba710bc,Hell on Earth,15,,True,False
3ba710bc_16,3ba710bc,The Trooper,16,,True,False
3ba710bc_17,3ba710bc,Wasted Years,17,,True,False
3ba710bc_18,3ba710bc,Always Look on the Bright Side of Life,18,Monty Python,True,True
1ba72500_1,1ba72500,Doctor Doctor,1,UFO,False,True
1ba72500_2,1ba72500,Blade Runner (End Titles),2,Vangelis,False,True
1ba72500_3,1ba72500,Caught Somewhere in Time,3,,False,False
1ba72500_4,1ba72500,Stranger in a Strange Land,4,,False,False
1ba72500_5,1ba72500,The Writing on the Wall,5,,False,False
1ba72500_6,1ba72500,Days of Future Past,6,,False,False
1ba72500_7,1ba72500,The Time Machine,7,,False,False
1ba72500_8,1ba72500,The Prisoner,8,,False,False
1ba72500_9,1ba72500,Death of the Celts,9,,False,False
1ba72500_10,1ba72500,Can I Play With Madness,10,,False,False
1ba72500_11,1ba72500,Heaven Can Wait,11,,False,False
1ba72500_12,1ba72500,Alexander the Great,12,,False,False
1ba72500_13,1ba72500,Fear of the Dark,13,,False,False
1ba72500_14,1ba72500,Iron Maiden,14,,False,False
1ba72500_15,1ba72500,Hell on Earth,15,,True,False
1ba72500_16,1ba72500,The Trooper,16,,True,False
1ba72500_17,1ba72500,Wasted Years,17,,True,False
1ba72500_18,1ba72500,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba7c804_1,3ba7c804,Doctor Doctor,1,UFO,False,True
3ba7c804_2,3ba7c804,Blade Runner (End Titles),2,Vangelis,False,True
3ba7c804_3,3ba7c804,Caught Somewhere in Time,3,,False,False
3ba7c804_4,3ba7c804,Stranger in a Strange Land,4,,False,False
3ba7c804_5,3ba7c804,The Writing on the Wall,5,,False,False
3ba7c804_6,3ba7c804,Days of Future Past,6,,False,False
3ba7c804_7,3ba7c804,The Time Machine,7,,False,False
3ba7c804_8,3ba7c804,The Prisoner,8,,False,False
3ba7c804_9,3ba7c804,Death of the Celts,9,,False,False
3ba7c804_10,3ba7c804,Can I Play With Madness,10,,False,False
3ba7c804_11,3ba7c804,Heaven Can Wait,11,,False,False
3ba7c804_12,3ba7c804,Alexander the Great,12,,False,False
3ba7c804_13,3ba7c804,Fear of the Dark,13,,False,False
3ba7c804_14,3ba7c804,Iron Maiden,14,,False,False
3ba7c804_15,3ba7c804,Hell on Earth,15,,True,False
3ba7c804_16,3ba7c804,The Trooper,16,,True,False
3ba7c804_17,3ba7c804,Wasted Years,17,,True,False
3ba7c804_18,3ba7c804,Always Look on the Bright Side of Life,18,Monty Python,True,True
5ba7d750_1,5ba7d750,Doctor Doctor,1,UFO,False,True
5ba7d750_2,5ba7d750,Blade Runner (End Titles),2,Vangelis,False,True
5ba7d750_3,5ba7d750,Caught Somewhere in Time,3,,False,False
5ba7d750_4,5ba7d750,Stranger in a Strange Land,4,,False,False
5ba7d750_5,5ba7d750,The Writing on the Wall,5,,False,False
5ba7d750_6,5ba7d750,Days of Future Past,6,,False,False
5ba7d750_7,5ba7d750,The Time Machine,7,,False,False
5ba7d750_8,5ba7d750,The Prisoner,8,,False,False
5ba7d750_9,5ba7d750,Death of the Celts,9,,False,False
5ba7d750_10,5ba7d750,Can I Play With Madness,10,,False,False
5ba7d750_11,5ba7d750,Heaven Can Wait,11,,False,False
5ba7d750_12,5ba7d750,Alexander the Great,12,,False,False
5ba7d750_13,5ba7d750,Fear of the Dark,13,,False,False
5ba7d750_14,5ba7d750,Iron Maiden,14,,False,False
5ba7d750_15,5ba7d750,Hell on Earth,15,,True,False
5ba7d750_16,5ba7d750,The Trooper,16,,True,False
5ba7d750_17,5ba7d750,Wasted Years,17,,True,False
5ba7d750_18,5ba7d750,Always Look on the Bright Side of Life,18,Monty Python,True,True
6ba7f61a_1,6ba7f61a,Doctor Doctor,1,UFO,False,True
6ba7f61a_2,6ba7f61a,Blade Runner (End Titles),2,Vangelis,False,True
6ba7f61a_3,6ba7f61a,Caught Somewhere in Time,3,,False,False
6ba7f61a_4,6ba7f61a,Stranger in a Strange Land,4,,False,False
6ba7f61a_5,6ba7f61a,The Writing on the Wall,5,,False,False
6ba7f61a_6,6ba7f61a,Days of Future Past,6,,False,False
6ba7f61a_7,6ba7f61a,The Time Machine,7,,False,False
6ba7f61a_8,6ba7f61a,The Prisoner,8,,False,False
6ba7f61a_9,6ba7f61a,Death of the Celts,9,,False,False
6ba7f61a_10,6ba7f61a,Can I Play With Madness,10,,False,False
6ba7f61a_11,6ba7f61a,Heaven Can Wait,11,,False,False
6ba7f61a_12,6ba7f61a,Alexander the Great,12,,False,False
6ba7f61a_13,6ba7f61a,Fear of the Dark,13,,False,False
6ba7f61a_14,6ba7f61a,Iron Maiden,14,,False,False
6ba7f61a_15,6ba7f61a,Hell on Earth,15,,True,False
6ba7f61a_16,6ba7f61a,The Trooper,16,,True,False
6ba7f61a_17,6ba7f61a,Wasted Years,17,,True,False
6ba7f61a_18,6ba7f61a,Always Look on the Bright Side of Life,18,,True,True
6ba7fe72_1,6ba7fe72,Doctor Doctor,1,UFO,False,True
6ba7fe72_2,6ba7fe72,Blade Runner (End Titles),2,Vangelis,False,True
6ba7fe72_3,6ba7fe72,Caught Somewhere in Time,3,,False,False
6ba7fe72_4,6ba7fe72,Stranger in a Strange Land,4,,False,False
6ba7fe72_5,6ba7fe72,The Writing on the Wall,5,,False,False
6ba7fe72_6,6ba7fe72,Days of Future Past,6,,False,False
6ba7fe72_7,6ba7fe72,The Time Machine,7,,False,False
6ba7fe72_8,6ba7fe72,The Prisoner,8,,False,False
6ba7fe72_9,6ba7fe72,Death of the Celts,9,,False,False
6ba7fe72_10,6ba7fe72,Can I Play With Madness,10,,False,False
6ba7fe72_11,6ba7fe72,Heaven Can Wait,11,,False,False
6ba7fe72_12,6ba7fe72,Alexander the Great,12,,False,False
6ba7fe72_13,6ba7fe72,Fear of the Dark,13,,False,False
6ba7fe72_14,6ba7fe72,Iron Maiden,14,,False,False
6ba7fe72_15,6ba7fe72,Hell on Earth,15,,True,False
6ba7fe72_16,6ba7fe72,The Trooper,16,,True,False
6ba7fe72_17,6ba7fe72,Wasted Years,17,,True,False
6ba7fe72_18,6ba7fe72,Always Look on the Bright Side of Life,18,Monty Python,True,True
3ba79c40_1,3ba79c40,Doctor Doctor,1,UFO,False,True
3ba79c40_2,3ba79c40,Blade Runner (End Titles),2,Vangelis,False,True
3ba79c40_3,3ba79c40,Caught Somewhere in Time,3,,False,False
3ba79c40_4,3ba79c40,Stranger in a Strange Land,4,,False,False
3ba79c40_5,3ba79c40,The Writing on the Wall,5,,False,False
3ba79c40_6,3ba79c40,Days of Future Past,6,,False,False
3ba79c40_7,3ba79c40,The Time Machine,7,,False,False
3ba79c40_8,3ba79c40,The Prisoner,8,,False,False
3ba79c40_9,3ba79c40,Death of the Celts,9,,False,False
3ba79c40_10,3ba79c40,Can I Play With Madness,10,,False,False
3ba79c40_11,3ba79c40,Heaven Can Wait,11,,False,False
3ba79c40_12,3ba79c40,Alexander the Great,12,,False,False
3ba79c40_13,3ba79c40,Fear of the Dark,13,,False,False
3ba79c40_14,3ba79c40,Iron Maiden,14,,False,False
3ba79c40_15,3ba79c40,Hell on Earth,15,,True,False
3ba79c40_16,3ba79c40,The Trooper,16,,True,False
3ba79c40_17,3ba79c40,Wasted Years,17,,True,False
3ba79c40_18,3ba79c40,Always Look on the Bright Side of Life,18,Monty Python,True,True
7ba7b600_1,7ba7b600,Doctor Doctor,1,UFO,False,True
7ba7b600_2,7ba7b600,Blade Runner (End Titles),2,Vangelis,False,True
7ba7b600_3,7ba7b600,Caught Somewhere in Time,3,,False,False
7ba7b600_4,7ba7b600,Stranger in a Strange Land,4,,False,False
7ba7b600_5,7ba7b600,The Writing on the Wall,5,,False,False
7ba7b600_6,7ba7b600,Days of Future Past,6,,False,False
7ba7b600_7,7ba7b600,The Time Machine,7,,False,False
7ba7b600_8,7ba7b600,The Prisoner,8,,False,False
7ba7b600_9,7ba7b600,Death of the Celts,9,,False,False
7ba7b600_10,7ba7b600,Can I Play With Madness,10,,False,False
7ba7b600_11,7ba7b600,Heaven Can Wait,11,,False,False
7ba7b600_12,7ba7b600,Alexander the Great,12,,False,False
7ba7b600_13,7ba7b600,Fear of the Dark,13,,False,False
7ba7b600_14,7ba7b600,Iron Maiden,14,,False,False
7ba7b600_15,7ba7b600,Hell on Earth,15,,True,False
7ba7b600_16,7ba7b600,The Trooper,16,,True,False
7ba7b600_17,7ba7b600,Wasted Years,17,,True,False
7ba7b600_18,7ba7b600,Always Look on the Bright Side of Life,18,Monty Python,True,True
1ba64998_1,1ba64998,Doctor Doctor,1,,False,True
1ba64998_2,1ba64998,Blade Runner (End Titles),2,Vangelis,False,True
1ba64998_3,1ba64998,Caught Somewhere in Time,3,,False,False
1ba64998_4,1ba64998,Stranger in a Strange Land,4,,False,False
1ba64998_5,1ba64998,The Writing on the Wall,5,,False,False
1ba64998_6,1ba64998,Days of Future Past,6,,False,False
1ba64998_7,1ba64998,The Time Machine,7,,False,False
1ba64998_8,1ba64998,The Prisoner,8,,False,False
1ba64998_9,1ba64998,Death of the Celts,9,,False,False
1ba64998_10,1ba64998,Can I Play With Madness,10,,False,False
1ba64998_11,1ba64998,Heaven Can Wait,11,,False,False
1ba64998_12,1ba64998,Alexander the Great,12,,False,False
1ba64998_13,1ba64998,Fear of the Dark,13,,False,False
1ba64998_14,1ba64998,Iron Maiden,14,,False,False
1ba64998_15,1ba64998,Hell on Earth,15,,True,False
1ba64998_16,1ba64998,The Trooper,16,,True,False
1ba64998_17,1ba64998,Wasted Years,17,,True,False
1ba64998_18,1ba64998,Always Look on the Bright Side of Life,18,,True,True
7ba666dc_1,7ba666dc,Doctor Doctor,1,UFO,False,True
7ba666dc_2,7ba666dc,Blade Runner (End Titles),2,Vangelis,False,True
7ba666dc_3,7ba666dc,Caught Somewhere in Time,3,,False,False
7ba666dc_4,7ba666dc,Stranger in a Strange Land,4,,False,False
7ba666dc_5,7ba666dc,The Writing on the Wall,5,,False,False
7ba666dc_6,7ba666dc,Days of Future Past,6,,False,False
7ba666dc_7,7ba666dc,The Time Machine,7,,False,False
7ba666dc_8,7ba666dc,The Prisoner,8,,False,False
7ba666dc_9,7ba666dc,Death of the Celts,9,,False,False
7ba666dc_10,7ba666dc,Can I Play With Madness,10,,False,False
7ba666dc_11,7ba666dc,Heaven Can Wait,11,,False,False
7ba666dc_12,7ba666dc,Alexander the Great,12,,False,False
7ba666dc_13,7ba666dc,Fear of the Dark,13,,False,False
7ba666dc_14,7ba666dc,Iron Maiden,14,,False,False
7ba666dc_15,7ba666dc,Hell on Earth,15,,True,False
7ba666dc_16,7ba666dc,The Trooper,16,,True,False
7ba666dc_17,7ba666dc,Wasted Years,17,,True,False
7ba666dc_18,7ba666dc,Always Look on the Bright Side of Life,18,Monty Python,True,True
13a67df5_1,13a67df5,Doctor Doctor,1,UFO,False,True
13a67df5_2,13a67df5,Blade Runner (End Titles),2,Vangelis,False,True
13a67df5_3,13a67df5,Caught Somewhere in Time,3,,False,False
13a67df5_4,13a67df5,Stranger in a Strange Land,4,,False,False
13a67df5_5,13a67df5,The Writing on the Wall,5,,False,False
13a67df5_6,13a67df5,Days of Future Past,6,,False,False
13a67df5_7,13a67df5,The Time Machine,7,,False,False
13a67df5_8,13a67df5,The Prisoner,8,,False,False
13a67df5_9,13a67df5,Death of the Celts,9,,False,False
